,label,confidence,reason,Text_ID,ID,sentence
885,NEUTRAL,0.95,The sentence is a factual observation about another speaker's focus and contains no evaluative stance on executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-151-2,"Böröcz László egyetlen kérdésről beszélt, egyetlen ügyről, a Ráday-kollégiumhoz kapcsolódó közterület-felhasználásról."
886,NEUTRAL,0.9,"The sentence is a conversational transition reacting to other MPs, without directly addressing or critiquing executive power expansion at this point.",ParlaMint-HU_2020-02-25,u2020-02-25-151-3,"Amikor elmondta, egyetértettem vele, és nem tudtam, hogy Potocska Anita képviselőtársam miért azzal kezdi, hogy az október 13-ai ellenzéki választási sikerekkel mindez összefügg."
887,NEUTRAL,0.9,"The sentence reports a consensus on a specific, justifiable case, remaining neutral before the speaker critiques the broader executive power grab later.",ParlaMint-HU_2020-02-25,u2020-02-25-151-4,"Na, hát világossá vált, képviselő úr; amint ezt hallotta Hajdu Lászlótól, Molnár Gyulától, Kocsis-Cake Oliviótól, mindenki azt mondta, hogy az egyedi esetben megértené az erre vonatkozó engedményt, könnyítést, támogatást."
888,CONTRA,0.9,"The MP uses sarcasm to criticize the government’s broad legislative proposal, suggesting it should be narrower to avoid encroaching on local government powers.",ParlaMint-HU_2020-02-25,u2020-02-25-151-5,"Önök olyan kreatívak, miért nem olyan törvényt terjesztettek be, hogy az elemi kár, tűzeset következtében használhatatlanná vált épületek esetében?"
889,CONTRA,0.9,"The MP critiques broad executive expansion by suggesting a specific alternative, framing the government's proposal as a 'Trojan horse' intended to seize municipal authority.",ParlaMint-HU_2020-02-25,u2020-02-25-151-6,Ez adott esetben idevonatkozhatott volna.
890,CONTRA,0.95,"The speaker labels the proposal a 'Trojan horse,' criticizing the government for centralizing power and undermining local municipality authority via executive decrees.",ParlaMint-HU_2020-02-25,u2020-02-25-151-7,"De ez az egész egy trójai faló, azért trójai faló, mert ennek ürügyén önök teljes általánossággal meg akarják teremteni ezt a lehetőséget, és nem minden közcélú beruházásra, nem mindegyikre amit a kormány a rendeletben úgy fogad el, hogy mentesíti a beruházót attól, hogy közterületi díjat fizessen."
891,CONTRA,0.95,"The MP criticizes the centralization of power, fearing the executive will strip opposition-led municipalities of their authority and revenue for political purposes.",ParlaMint-HU_2020-02-25,u2020-02-25-151-8,"Most bennem felmerül az, hogy miért ne tehetné meg, hogy adott esetben ellenzéki többségű önkormányzatoknál, igen, megadja ezt a lehetőséget, azaz elvonja tőlük a jelentős közterület-foglalási engedélyt, a saját magukhoz tartozónál meg adott esetben nem teszi meg."
892,CONTRA,0.95,"The speaker criticizes the government's attempt to strip local authorities of their powers, suspecting the legislation serves as a tool for executive overreach.",ParlaMint-HU_2020-02-25,u2020-02-25-151-9,"Miért ne merülne fel az emberben ez a gyanú? És itt felejtsük el, hogy hizlale ezzel oligarchát vagy nem!"
893,CONTRA,0.95,"The MP criticizes the government's attempt to generalize specific powers, suspecting it expands central authority while undermining local municipal control and autonomy.",ParlaMint-HU_2020-02-25,u2020-02-25-151-10,"Még egyszer mondom tehát: egy egyedi, méltánylandó ügy kapcsán önök kiterjesztik egy olyan helyzetre  amelyben él az ember a gyanúperrel, hogy mire használják fel."
894,NEUTRAL,1.0,The sentence is a procedural introduction addressing a colleague and contains no substantive stance or thematic link to executive aggrandisement or power dynamics.,ParlaMint-HU_2020-02-25,u2020-02-25-155-2,Akkor kezdjük Nacsa képviselőtársammal!
895,NEUTRAL,0.9,"The sentence is a specific rhetorical challenge regarding a contractor's status, not directly addressing executive power expansion or institutional erosion.",ParlaMint-HU_2020-02-25,u2020-02-25-155-3,"Nacsa képviselőtársam, be meri mondani jegyzőkönyvbe, hogy a kollégium építője, a kivitelező nonprofit végzi a feladatát?"
896,NEUTRAL,0.95,The sentence is a procedural and rhetorical challenge to another MP and does not contain a specific stance regarding executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-155-4,"Ha igen, akkor, kérem, tegye meg!"
897,NEUTRAL,1.0,"The sentence is a standard parliamentary transition used to initiate a response, containing no substantive stance on executive power or democratic institutions.",ParlaMint-HU_2020-02-25,u2020-02-25-155-5,Hadd reagáljak az államtitkár úr szavaira!
898,CONTRA,0.95,"The sentence criticizes central government underfunding of municipalities, which the MP argues undermines local autonomy and democratic functioning in the broader speech context.",ParlaMint-HU_2020-02-25,u2020-02-25-155-6,"Tehát nekem nincs bajom a feladatfinanszírozással, nekem azzal van bajom, hogy feladatfinanszírozás néven alulfinanszírozzák az önkormányzatokat, és így a lukak betömése, amelyeket minden önkormányzatnak be kell tömnie saját bevételből, az nehezíti, sőt most már ott tartunk, hogy ellehetetleníti az önkormányzatoknak a működését."
899,CONTRA,0.95,"The MP criticizes centralizing financial and decision-making powers, arguing that stripping municipalities of autonomy undermines democratic foundations.",ParlaMint-HU_2020-02-25,u2020-02-25-155-7,"Csak összeszedtem gyorsan, így fejből, hogy milyen bevételeket vesztettek el az önkormányzatok, és nem csak az önök kormányzási ciklusát fogja ez érinteni: gépjárműadó, személyi jövedelemadó helyben maradó része, az iparűzési adó csökkentése most téma, de valóban nem lehet elhagyni azt az önálló döntést, azt a demokráciaalapot, amikor az önkormányzatokon keresztül dönteni tudunk a saját életünkről. És lehet azt mondani, hogy a hatósági, az építési hatósági eljárás nem önkormányzati feladat, de azt látni kell, hogy jelen pillanatban, ha így marad a helyzet és minden jel szerint március 1-jétől az új helyzet lép életbe , akkor például nem tudja egy adott önkormányzat például a saját szabályaihoz kötni az elsőfokú építési engedélynek a feltételrendszerét, mert majd maguk eldöntik helyettük."
900,CONTRA,0.95,"The MP criticizes the central government's seizure of local areas, using the term 'einstandolni' to highlight executive overreach and loss of municipal control.",ParlaMint-HU_2020-02-25,u2020-02-25-155-8,"Csöndesen megjegyzem, államtitkár úr, hogy rossz hírem van: nem tudjuk rózsaszínre festeni a várfalat, mert mint bizonyára emlékszik és ez is ebbe a körbe tartozik , einstandolni tetszettek bizonyos I. kerületi területeket, és ennek  a tulajdonjogi viszonyait jelen pillanatban a Várkapitányság végzi."
901,NEUTRAL,0.9,"The sentence is a functional directive to contact another authority and does not inherently criticize or support executive aggrandisement, despite the critical context.",ParlaMint-HU_2020-02-25,u2020-02-25-155-9,"Kérem, szíveskedjék hozzájuk fordulni."
902,NEUTRAL,0.85,The sentence criticizes a local municipality's financial conduct following a tragedy without explicitly advocating for or opposing the expansion of central executive powers.,ParlaMint-HU_2020-02-25,u2020-02-25-159-2,"Tisztelt Elnök Úr! Én azon gondolkoztam, hogy irigylem az önök problémáját. Én egy olyan vidékről származom, ahol bármely polgármester, bármely önkormányzati vezető  ha leég egy kórház, egy iskola, egy kollégium, és az állam és a közadakozásból az emberek odaadják rá a pénzt, és azt mondja az önkormányzat, hogy elengedem, mert kérik, elengedem a közterület-használati díjat, a két kezüket összeteszik, hogy csak építsék meg azt az épületet. Én ezt mohóságnak tartom, egy olyan mohóságnak, hogy egy tragédián is hasznot húzni, egy tragédián is pluszbevételt kell szerezni."
903,NEUTRAL,0.95,The sentence describes public donations after a fire; it provides factual context without addressing central executive power or democratic institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-159-3,"Most gondoljanak bele akár a konkrét esetbe, hogy itt volt ez a tűzeset, ez a tragédia, az emberek a saját adózott pénzükből több mint százmillió forintot adakoztak ennek a kollégiumnak az újjáépítésére."
904,CONTRA,0.85,"The MP criticizes the local municipality for extracting funds for propaganda and patronage, characterizing these executive actions as a misuse of power and public money.",ParlaMint-HU_2020-02-25,u2020-02-25-159-5,"Ezt a százmillió forint körüli összeget közterület-használati díjban beszedi saját magához, hogy elköltse propagandára, elköltse fizetésekre, elköltse bizottsági helyekre."
905,NEUTRAL,0.9,"The sentence focuses on the impact of local government fees on public charitable behavior, rather than the structural expansion of executive power.",ParlaMint-HU_2020-02-25,u2020-02-25-159-6,Hogy fognak ezután az emberek adakozni ilyen célra?
906,NEUTRAL,0.9,"The MP criticizes local government fees as 'greed', focusing on a specific fiscal dispute rather than the expansion of central executive power.",ParlaMint-HU_2020-02-25,u2020-02-25-159-7,"Azt fogják mondani, hogy miért adakozzak az én adózott jövedelmemből, amikor ezeket elveszik. Én azt látom, hogy kérik egyrészt azt, hogy a kormány építsen közfeladatokat ellátó intézményeket Budapesten, majd ezeknek az intézményeknek az építéséből sápot szednek le, nem arra költik, hogy szebb és jobb legyen."
907,NEUTRAL,0.9,The sentence proposes local policy alternatives for a municipality instead of advocating for the expansion of central executive power or undermining democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-159-8,"Mondhatná ez az önkormányzat, a ferencvárosi önkormányzat, hogy elengedi az építményadót, de ennek fejében kéri, hogy parkosabb, szebb legyen a kollégium környezete, vagy kérhet ezért valamit."
908,NEUTRAL,0.9,"The sentence criticizes a local government's fiscal decision regarding fees, which does not directly relate to the systemic expansion or restriction of executive power.",ParlaMint-HU_2020-02-25,u2020-02-25-159-10,"Pénzt akar beszedni, teljesen anyagi okokból."
909,NEUTRAL,0.9,The sentence neutrally reports a parliamentary opponent's claim about infrastructure support without directly addressing executive power or democratic institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-161-3,"Az államtitkár úr felhozta, hogy mi nem támogatjuk itt a metróépítést, meg hidak építését."
910,CONTRA,0.85,"The MP criticizes symbolic executive centralization and arbitrary spending, like moving the Finance Ministry, while defending local government autonomy against central government encroachment.",ParlaMint-HU_2020-02-25,u2020-02-25-161-4,"Ezeket természetesen támogatjuk  , de azért vannak elég értelmetlen, az önök részéről közcélú beruházások, például hogy a Pénzügyminisztériumnak a Várba költöztetésére mi szükség van, azt nem sokan tudják."
911,CONTRA,0.85,"The sentence criticizes government favoritism toward Fidesz-linked firms, opposing the unfair distribution of resources and power described throughout the speech.",ParlaMint-HU_2020-02-25,u2020-02-25-161-5,"Nem akartam olyat javasolni, hogy magánszemélyek kapjanak ilyen kedvezményt, csak még mielőtt ilyet adnak a számba, csak példaként hoztam föl, hogy a kiváltságosoknak jár a kedvezmény, a Fidesz-közeli cégeknek, amelyek ezeket a beruházásokat nyerik meg, a kisember meg megint hoppon marad."
912,NEUTRAL,0.95,The sentence is a rhetorical transition introducing a point; it lacks specific evaluative content regarding the expansion or restriction of executive power.,ParlaMint-HU_2020-02-25,u2020-02-25-161-6,"Többször visszatérő elem ez, ezért hadd fogalmazzak ebben egyértelműen!"
913,CONTRA,0.9,"The MP criticizes the government's rhetoric aimed at delegitimizing local governments, opposing central executive attempts to weaken municipal autonomy and financial resources.",ParlaMint-HU_2020-02-25,u2020-02-25-161-7,"Az egyik fideszes képviselő azt mondta, hogy ellopják az önkormányzatok ezt a pénzt, ami egészen elképesztő."
914,CONTRA,0.9,"The MP defends municipal financial autonomy against central government control, which the speech characterizes as undermining local democratic institutions and power.",ParlaMint-HU_2020-02-25,u2020-02-25-161-8,"Tehát az önkormányzatoknak azért jár ez a pénz, mert kiemelten igénybe veszik a területüket, az ezzel együtt járó károkat nekik kell megtéríteni, ott a környéken lakóknak ez kellemetlenséget, port, mocskot, zajhatást kelt, ezek mérséklésére van ez a pénz, hogy ezeket mérsékeljék."
915,CONTRA,0.95,"The MP defends local council decision-making authority against centralization, opposing the executive's attempt to undermine municipal autonomy and financial independence.",ParlaMint-HU_2020-02-25,u2020-02-25-161-9,"Ráadásul a helyi testület dönt arról, hogy ezt a pénzt hogyan használják fel."
916,CONTRA,0.85,The MP uses the government's democratic rhetoric to challenge central executive overreach and defend local government autonomy against the erosion of municipal powers.,ParlaMint-HU_2020-02-25,u2020-02-25-161-10,"Önök szokták azt mondani mindig, hogy itt demokrácia van, megtörtént a szavazás, megválasztották a képviselőket, és ők jogosultak dönteni."
917,CONTRA,0.95,The MP opposes central government overreach by defending local government autonomy and decision-making rights against executive attempts to control municipal revenues.,ParlaMint-HU_2020-02-25,u2020-02-25-161-11,"Akkor helyben a képviselők nem jogosultak dönteni arról, hogy az önkormányzat bevételeit mire fordítják? Álljon meg a menet!"
918,CONTRA,0.95,The MP highlights the executive's hypocrisy and criticizes its attempt to centralize power by undermining the decision-making authority of local governments.,ParlaMint-HU_2020-02-25,u2020-02-25-161-12,"Amikor önök döntenek, akkor az helyes, amikor mások döntenek, akkor meg nem?!"
919,CONTRA,0.9,"The speaker defends local government financial autonomy against central government intervention, opposing the marginalization of municipal authority mentioned later in the speech.",ParlaMint-HU_2020-02-25,u2020-02-25-161-13,"Tehát ez a pénz jogosan jár az önkormányzatoknak, amit nyilván elsősorban, ebben egyetértünk, az építkezéssel járó károk enyhítésére kell fordítani."
920,CONTRA,0.95,"The speaker opposes the central government's attempt to 'castrate' the municipal system, criticizing the expansion of executive control over local democratic institutions and resources.",ParlaMint-HU_2020-02-25,u2020-02-25-161-14,"Még egyszer mondom, szerintem is konkrétan erre az ügyre készítsenek egy javaslatot, azt mi tudjuk támogatni, hogy ez a kollégium megépülhessen, úgy, hogy minél kevesebb közterület-használati díjat fizessen, de az, hogy az egész önkormányzati rendszert ezzel ki akarják herélni, az elfogadhatatlan."
921,NEUTRAL,0.9,The sentence is a rhetorical opening criticizing the behavior of government representatives without directly referencing institutional power shifts or executive overreach.,ParlaMint-HU_2020-02-25,u2020-02-25-163-3,"Türelmesen kivártam a soromat, és némiképp el vagyok képedve kormánypárti képviselőtársaim viselkedésén."
922,NEUTRAL,0.9,"The sentence criticizes government rhetoric regarding a specific tragedy but does not address executive power or institutional shifts, remaining neutral on aggrandisement.",ParlaMint-HU_2020-02-25,u2020-02-25-163-4,"Nem akarok erős jelzőket használni, de sajnálatos módon egy elkerülhetetlen vagy talán elkerülhető, de mégis bekövetkezett tragédia kapcsán, amit önök érvelés szintjén műveltek, az egészen gyomorforgató, visszataszító."
923,NEUTRAL,0.85,The sentence questions the proposal's subject matter regarding a dormitory tragedy but lacks direct commentary on executive power expansion or institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-163-5,"Ez a javaslat, amelyik előttünk fekszik, ha jól látom, nem egy leégett kollégium helyzetének a rendezéséről, újjáépítéséről szól ugye, ebben megegyezhetünk?"
924,NEUTRAL,0.9,"The sentence is a rhetorical challenge regarding a bill's focus, without directly addressing the expansion of executive power or the undermining of institutions.",ParlaMint-HU_2020-02-25,u2020-02-25-163-6,"Ha esetleg nincs igazam, akkor jelentkezzenek, kiabáljanak be nyugodtan, dobáljanak kavicsokat vagy szóvirágokat, mindegy nekem, csak jelezzenek!"
925,NEUTRAL,0.85,The sentence rhetorically questions the proposal's scope without explicitly criticizing executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-163-7,"Ugye, tehát ez nem egy kollégiumról szól?"
926,NEUTRAL,1.0,The sentence is a purely procedural introduction used to address inaccuracies and does not advocate for or against the expansion of executive power.,ParlaMint-HU_2020-02-25,u2020-02-25-171-2,Csak nagyon röviden egypár pontatlanságot szeretnék helyre tenni.
927,PRO,0.85,"The sentence defends a government mechanism for designating investments, which centralizes power by bypassing standard local regulations under the guise of public interest.",ParlaMint-HU_2020-02-25,u2020-02-25-171-3,"Először is, ahogy arra Böröcz képviselő úr is utalt, itt a nemzetgazdasági szempontból kiemelt jelentőségűvé nyilvánítható beruházások között is a kiemelten közcélú, közérdekű beruházásokról van szó, tehát ez egy jóval szűkebb kör, mint amiről önök folyamatosan beszélnek a felszólalásokban."
928,NEUTRAL,0.9,"The sentence clarifies legal limits on executive power while asserting the preservation of local government authority, presenting a factual description of the proposed measures.",ParlaMint-HU_2020-02-25,u2020-02-25-171-4,"Külön kormánydöntés szükséges ehhez a lépéshez, és a kormány csak az időtartamot tudja meghatározni, a mértékét a közterület-használatnak nem tudja meghatározni, az továbbra is önkormányzati hatáskör marad."
929,NEUTRAL,1.0,The sentence is a purely transitional statement introducing a topic about taxation without expressing any stance on executive power or institutional change.,ParlaMint-HU_2020-02-25,u2020-02-25-171-5,A második megjegyzésem az iparűzési adóra vonatkozna.
930,NEUTRAL,0.9,"The sentence outlines a legislative process involving both government and parliament, describing the executive's role as a standard procedural step rather than aggrandisement.",ParlaMint-HU_2020-02-25,u2020-02-25-171-6,"Azt szeretném kérni, jobbikos képviselők, ha szabad ilyet kérni, hogy ebből nem érdemes hisztériát kelteni ismét, mert megint nem mondtam semmi újdonságot. Én annyit mondtam, hogy a Versenyképességi Tanácson felmerült javaslat lesz, majd a kormány mérlegel, és ha a kormánymérlegelésnek az az eredménye, akkor majd lesz egy országgyűlési mérlegelés is."
931,NEUTRAL,0.9,The sentence is a rhetorical clarification of the speaker’s previous statements and does not express a definitive stance for or against executive power expansion.,ParlaMint-HU_2020-02-25,u2020-02-25-171-7,"Dehogynem!  Úgyhogy kérem szépen, így értelmezzék a szavaimat, mert a magyar nyelv általánosan elfogadott szabályai szerint ez volt a jelentése annak, amit mondtam."
932,NEUTRAL,0.9,"The sentence provides a factual clarification regarding the bill's scope, specifically denying any connection to public procurement laws, without taking a political stance.",ParlaMint-HU_2020-02-25,u2020-02-25-171-8,"A harmadik pedig: Hajdu képviselő úrnak szeretném csak jelezni, hogy ezt én sem értettem, a közbeszerzési törvény módosítására vonatkozó rész nincs ebben a javaslatban, tehát a közbeszerzési eljárás és ezen törvényjavaslat összefüggéseit jelen pillanatban a kormány nem látja."
933,NEUTRAL,1.0,The sentence is a standard polite parliamentary closing formula thanking the chair and contains no substantive content regarding executive power or institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-171-9,"Köszönöm szépen a szót, elnök úr."
934,NEUTRAL,0.95,The sentence is a rhetorical critique of an opponent's speech style and does not address executive power or institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-181-4,Kárpát Dániel még az előző fölszólalásában egy kérdést is föltett a fröcsögés mellett.
935,NEUTRAL,0.95,The sentence factually identifies the subject of a previous question regarding cardinal laws without expressing a stance on executive power or institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-181-5,A kérdés pedig a sarkalatosságra vonatkozott.
936,NEUTRAL,0.9,"The sentence provides a factual, procedural explanation of why the law is cardinal, citing the Fundamental Law's requirements for municipal regulations without explicit advocacy.",ParlaMint-HU_2020-02-25,u2020-02-25-181-6,"Bele is van írva a törvénybe, a törvény sarkalatosnak minősül, nem mi minősítettük annak, hanem az Alaptörvény minősíti annak, hiszen az önkormányzati szabályozás kétharmadosnak minősül."
937,NEUTRAL,0.9,The sentence focuses on dismissing personal accusations of corruption and cronyism rather than addressing the expansion of executive power or institutional changes.,ParlaMint-HU_2020-02-25,u2020-02-25-181-7,"Ez csak válasz a kérdésére, arra, hogy a nem tudom, milyen vélt kivitelező ismerőseink, meg hogy tolvajok vagyunk… erre most nem reagálnék."
938,NEUTRAL,0.95,The sentence is a personal rebuttal to an opponent's accusations and does not address the expansion of executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-181-8,"Az ön stílusa a saját szegénységi bizonyítványa, így erre nem fogok reagálni, amiket ön itt vádaskodik, majd utána a szakmai vitát kéri számon, miután letolvajoz bennünket."
939,NEUTRAL,0.9,The sentence is a rhetorical transition acknowledging an accusation of corruption without expressing a stance on the expansion or restriction of executive authority.,ParlaMint-HU_2020-02-25,u2020-02-25-181-10,"Mondta, hogy lopunk, semmi gond, benne van a jegyzőkönyvben is.Megértettem, képviselőtársaim, hogy mi a probléma."
940,NEUTRAL,0.9,"The sentence is a rhetorical correction regarding the interpretation of a law's application, without explicitly advocating for or against the expansion of executive power.",ParlaMint-HU_2020-02-25,u2020-02-25-181-11,Önök itt az elmúlt két órában félreértették ezt a törvényt.
941,NEUTRAL,0.9,"The sentence provides a technical clarification to rebut corruption allegations, focusing on policy details rather than advocating for or against executive aggrandisement.",ParlaMint-HU_2020-02-25,u2020-02-25-181-12,"Önök azt hiszik, hogy itt nem a beruházás, hanem a beruházó kap díjmentességet."
942,NEUTRAL,0.85,The sentence provides a technical explanation of a fiscal exemption's impact on project costs without explicitly discussing the expansion of executive authority.,ParlaMint-HU_2020-02-25,u2020-02-25-181-13,"Nem a beruházó, nem a kivitelező, maga a beruházás, tehát ezáltal olcsóbb lesz."
943,NEUTRAL,0.85,"The sentence provides a technical clarification about investment fee exemptions to resolve a misunderstanding, without explicitly advocating for or criticizing the expansion of executive authority.",ParlaMint-HU_2020-02-25,u2020-02-25-181-15,"Most már föloldottuk ezt az értetlenséget, most már kerülhetünk egy oldalra is, hiszen a beruházás kapja meg ezt a díjmentességet."
944,PRO,0.85,"The MP justifies executive discretion in designating 'public interest' projects, arguing it reduces costs, thereby supporting centralized executive control over investments.",ParlaMint-HU_2020-02-25,u2020-02-25-181-16,"Tehát például, ha él valaki egy kérelemmel a kormány vagy egy pályázat felé, és benyújtja a költségtervet, akkor ott már nyilvánvalóan, ha ez kiemelt közérdekből és közcélból egyébként díjmentessé lesz nyilvánítva, akkor ennyivel kevesebb pénzt lehet adni arra a beruházásra, és ennyivel kevesebbe fog kerülni az a beruházás."
945,NEUTRAL,0.9,"The sentence provides a factual clarification regarding financial exemptions for public projects, neither advocating for nor criticizing the executive branch's expansion of power.",ParlaMint-HU_2020-02-25,u2020-02-25-181-17,"Félreértették önök, önök azt hitték, hogy a beruházó, kivitelező cég fog díjmentességet kapni."
946,NEUTRAL,1.0,The sentence is a standard formal greeting to the chair and contains no content regarding executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-183-1,"Köszönöm szépen a szót, elnök úr."
947,NEUTRAL,1.0,The sentence is a purely procedural introductory phrase that does not address executive power or democratic institutions in the context of the speech.,ParlaMint-HU_2020-02-25,u2020-02-25-183-2,Csak néhány apró dologra reagálnék.
948,NEUTRAL,0.95,The sentence focuses on the opponent's debating style rather than the substance of executive authority or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-183-3,"Egyrészt Csárdi képviselő úr sokszor bár sajnálattal látom, hogy elment szokott túlzásokba esni, elég sajátos a vitastílusa, de talán most egy picit túllőtt a célon, én ezért nem is reagálnék arra, amiket ő fölhozott."
949,PRO,0.85,"The MP defends priority investment mechanisms that facilitate central executive control and bypass local government autonomy, framing these practices as standard and necessary.",ParlaMint-HU_2020-02-25,u2020-02-25-183-4,"Szerintem kicsit önmérsékletet kellene gyakorolni.A másik pedig, hogy valóban, amit Nacsa képviselő úr az előbb elmondott arról van szó, és elhiszem, hogy ezt nehéz megérteni, de arról van szó, hogy ezeknél a beruházásoknál eddig is az volt a gyakorlat, hogy az önkormányzatok az ilyen kiemelt közérdekű beruházásoknál díjmentességet vagy majdnem díjmentességet biztosítottak."
950,NEUTRAL,0.85,"The sentence objectively describes historical negotiation norms, making a factual claim rather than explicitly advocating for or against centralized executive control.",ParlaMint-HU_2020-02-25,u2020-02-25-183-5,Eddig is így tudták letárgyalni egyébként a beruházókkal a beruházó a döntést.
951,PRO,0.85,"The MP defends centralizing legislation that curtails local government autonomy, justifying the executive's expansion of power as a necessary reaction to local political decisions.",ParlaMint-HU_2020-02-25,u2020-02-25-183-6,"Önök számonkérik rajtunk, hogy akkor miért hoztuk ezt be, hiszen egyetlenegy példa van erre, a Ráday utcai kollégium, ami most felsejlett."
952,NEUTRAL,0.9,The sentence identifies a specific example as the debate's catalyst without expressing a stance on executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-183-7,"Valóban, ez a gyújtópontja a történetnek."
953,PRO,0.85,"The speaker justifies central government intervention and the overriding of local municipal authority, supporting the expansion of executive influence over local decision-making processes.",ParlaMint-HU_2020-02-25,u2020-02-25-183-8,"Ha eddig ez egyébként közmegegyezés volt, és ahogy Óbudán egyébként a metróberuházás kapcsán, ahogy Molnár képviselő úr elmondta, kétmilliárd forintot engedtek el a beruházó felé ha az önök logikáját nézem, de nyilván remélhetőleg ennyit tudtak spórolni a beruházáson , akkor egyébként miért nem lehet azt megérteni, hogy ez egy jogos döntés? És ha most a Ráday-kollégiumnál ezt Baranyi polgármester asszony megtette, akkor miért ne feltételezhetném azt, hogy ezek után valamilyen oknál fogva vagy azért, mert református, vagy azért, mert nem szereti a kollégiumokat, vagy azért, mert éppen holnap kitalálja, hogy mi másért nem fogja szeretni ugyanezt a döntést majd meghozzák; úgy, hogy a bizottságok, a képviselő-testület bizottságai minden esetben, az egyik 50 százalékos engedményt javasolt, a másik pedig egyébként majdnem teljes elengedést."
954,PRO,0.85,"The sentence justifies centralizing power by depicting a local mayor's actions as obstructive, supporting the speaker's defense of expanded central executive authority.",ParlaMint-HU_2020-02-25,u2020-02-25-183-9,Ezek után a polgármester asszony ezt leszavaztatta.
955,NEUTRAL,1.0,"This is a procedural opening remark expressing surprise at being called to speak, containing no stance on executive power or democratic institutions.",ParlaMint-HU_2020-02-25,u2020-02-25-187-1,"Elnézést, elnök úr, nem számítottam ilyen gyors lehetőségre."
956,NEUTRAL,1.0,The sentence is a procedural introduction addressing other MPs and lacks any substantive position on executive power or democratic institutions.,ParlaMint-HU_2020-02-25,u2020-02-25-187-2,"Hadd tegyem föl a kérdést Kovács képviselő úrnak is, Böröcz képviselő úrnak is."
957,NEUTRAL,0.9,"This sentence provides background and a rhetorical starting point, describing the project's intent without criticizing the executive discretion mentioned elsewhere in the speech.",ParlaMint-HU_2020-02-25,u2020-02-25-187-3,"Induljunk ki abból, hogy ezt a Ráday-kollégium inspirálta, valójában csupán néhány közérdekű, közcélú, speciális beruházásra vonatkozik, ahol mindenkinek jó, ha az olcsóbb lesz, mert itt nem kell közterület-használati díjat fizetni."
958,CONTRA,0.9,"The MP criticizes giving the executive discretionary power via decree instead of defining exhaustive rules in the legislation, opposing executive power expansion.",ParlaMint-HU_2020-02-25,u2020-02-25-187-5,Akkor miért nem taxatív ez a törvény?
959,CONTRA,0.95,"The MP criticizes the government's discretionary power to decide fee exemptions via decree, arguing for statutory rules instead of selective executive decision-making.",ParlaMint-HU_2020-02-25,u2020-02-25-187-6,"Miért teszik oda, hogy ez nem érvényes mindig, csak arra az esetre, amikor a kormány rendeletben, e törvény által felhatalmazva, azt mondja, hogy igen, itt nem lesz közterület-használati díj, amott meg lesz!"
960,CONTRA,0.9,"The MP criticizes the executive's discretionary power to make individual decisions via decree rather than following a fixed, taxative law.",ParlaMint-HU_2020-02-25,u2020-02-25-187-9,"A taxatív azt jelenti, hogy miért van szükség ehhez külön kormányrendeletben egyéni kormányzati döntésre."
961,CONTRA,0.9,The MP opposes executive aggrandisement by criticizing the government's use of discretionary decrees rather than statutory law to selectively influence local government revenues.,ParlaMint-HU_2020-02-25,u2020-02-25-187-10,"Mert én most nem arról beszélek, hogy gazdagodik az oligarcha vagy nem, hanem arról beszélek, hogy mely kormányzatok…  bocsánat , arról beszélek, hogy mely kormányzatok kapják meg változatlanul egy ilyen esetben a közterület-használati díjat, és melyek nem."
962,CONTRA,0.9,"The speaker criticizes shifting power to government decrees, advocating for legislative clarity instead of executive discretion, which challenges executive aggrandisement.",ParlaMint-HU_2020-02-25,u2020-02-25-187-12,"Ha ezek ennyire fontos beruházások, amelyek olcsóbbá teszik az adott fontos célt, akkor miért nem taxatív?"
963,CONTRA,0.95,"The MP argues for legislative control over executive discretion, criticizing the government's power to decide selectively through decrees instead of clear laws.",ParlaMint-HU_2020-02-25,u2020-02-25-187-13,Miért nem a törvény által meghatározva érvényes?
964,CONTRA,0.95,"The MP explicitly criticizes the government's discretionary power to decide individual cases, arguing against executive overreach and for clear statutory rules.",ParlaMint-HU_2020-02-25,u2020-02-25-187-14,"Ha a kormány egyedileg dönti el, hogy alkalmazzae vagy nem, nekem ez a problémám."
965,NEUTRAL,1.0,"This is a standard procedural opening, thanking the chair for the floor, and contains no thematic link to executive aggrandisement.",ParlaMint-HU_2020-02-25,u2020-02-25-189-1,"Köszönöm szépen a szót, elnök úr."
